"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,13.226627611,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,10.554813304,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,10.079271261,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,9.6390643192,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,11.910737299,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,10.802167839,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,8.934651109,,
"CHL","Chile","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,7.6923076923,,
"CHL","Chile","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,7.8947368421,,
"CHL","Chile","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,11.111111111,,
"CHL","Chile","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,15,,
"CHL","Chile","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,9.0909090909,,
"CHL","Chile","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,13.333333333,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,15.777777778,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,16.666666667,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,15.4,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,11.937377691,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,16.363636364,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,14.04293381,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,15.966386555,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,13.75,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,18,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,15.773353752,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,13.307692308,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,13.728432108,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,13.000948217,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,13.448567435,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,15.311653117,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,10.533333333,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,10.470245305,,
"AUS","Australia","MW","All persons","GWG5","Gender wage gap at median","2022","2022",,,"0","Units",,,9.875,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,15.0605014046369,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,13.3463495797842,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,12.8363953420479,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,12.0647416824157,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,11.2270264188948,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,9.97226938194211,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,10.4462397646247,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,10.2214581111623,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,9.75816811361216,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,9.28804075925263,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,8.85359056621034,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,8.50347722974353,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,8.38248379542148,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,8.79382770766111,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,7.86174321934546,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,9.55388420901111,,
"EU19","Euro area","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,9.3165721907,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,15.5533378051864,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,15.4035983091421,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,14.5117337442351,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,14.0348083626756,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,13.5774326738624,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,13.5702098044105,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,13.1374283463988,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,13.0865417205201,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,12.8822342721505,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,12.7008391047368,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,13.003349465754,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,12.5115435179302,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,12.3514360647441,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,12.3742204308444,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,12.5034175635725,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,11.8257753362556,,
"EU19","Euro area","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,11.98057703385,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,22.2117441172141,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,21.4957106392211,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,21.4458252704771,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,21.0873503124979,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,20.5353913690044,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,19.9565453614105,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,20.167928005294,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,19.9914286916124,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,20.069645634668,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,20.2933758529737,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,19.4366909798892,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,18.8867572963521,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,18.2900273990915,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,19.0057414001944,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,18.3674819498415,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,18.6300400735667,,
"EU19","Euro area","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,18.2087382073111,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,12.3007270137947,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,10.3350338354692,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,11.078995421662,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,10.6655569435453,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,10.3136897939709,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,8.07090675057407,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,9.08926869559392,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,8.8909168902856,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,8.43945899234153,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,7.26145726372593,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,7.61123940721332,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,7.34455068021545,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,7.23886622800826,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,6.84103936656538,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,6.48401921589087,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,7.56281370125385,,
"EU27","European Union 27","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,7.98724311042692,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,14.4032379166661,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,13.3880237190577,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,13.6890250623002,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,13.2932283215266,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,12.6898764281804,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,12.0689323317148,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,12.3805925021093,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,12.54419845467,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,12.2767512488367,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,10.8082747801259,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,12.3054207956231,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,11.8520422819325,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,11.5051545114999,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,10.8027859019692,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,11.2287975149913,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,10.4663064489538,,
"EU27","European Union 27","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,10.6282915768462,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,22.1361683824958,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,20.9115664985269,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,21.5188941379375,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,21.2669996649756,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,20.6858928328531,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,19.6106961004556,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,20.4752492367262,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,20.4677705489732,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,20.435754512763,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,20.1050239924852,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,19.789339751355,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,19.2183145418176,,
"EU27","European Union 27","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,18.6418629876259,,
